redundancy_group_id	representative_term_id	representative_term_name	member_term_ids	member_count	condition	FSF_region	selection_basis
GR_OSM_Highly_Stable_0009	GO:0034660	obsolete ncRNA metabolic process	GO:0034660	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0010	GO:0044237	obsolete cellular metabolic process	GO:0044237	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0011	GO:0044260	obsolete cellular macromolecule metabolic process	GO:0044260	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0012	GO:0044422	obsolete organelle part	GO:0044422	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0013	GO:0044424	obsolete intracellular part	GO:0044424	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0014	GO:0044428	obsolete nuclear part	GO:0044428	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0015	GO:0044430	obsolete cytoskeletal part	GO:0044430	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0016	GO:0044444	obsolete cytoplasmic part	GO:0044444	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0017	GO:0044446	obsolete intracellular organelle part	GO:0044446	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0018	GO:0044464	obsolete cell part	GO:0044464	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0019	GO:0046483	obsolete heterocycle metabolic process	GO:0046483	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0020	GO:0071704	obsolete organic substance metabolic process	GO:0071704	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0021	GO:1901360	obsolete organic cyclic compound metabolic process	GO:1901360	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0022	GO:1901564	obsolete organonitrogen compound metabolic process	GO:1901564	1	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0023	GO:0005575	cellular_component	GO:0005575;GO:0032991;GO:1902494	3	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_OSM_Highly_Stable_0024	GO:0009987	cellular process	GO:0000226;GO:0000278;GO:0006139;GO:0006396;GO:0006996;GO:0007010;GO:0007017;GO:0007049;GO:0008150;GO:0008152;GO:0009894;GO:0009987;GO:0016043;GO:0019222;GO:0022402;GO:0043170;GO:0044238;GO:0048518;GO:0048519;GO:0048523;GO:0048584;GO:0050789;GO:0050794;GO:0061024;GO:0065007;GO:0065008;GO:0071840;GO:0090304;GO:1903047	29	OSM	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0001	GO:0000323	lytic vacuole	GO:0000323	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0002	GO:0004252	serine-type endopeptidase activity	GO:0004252	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0003	GO:0005829	cytosol	GO:0005622;GO:0005737;GO:0005829	3	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0004	GO:0005765	lysosomal membrane	GO:0005765;GO:0005774;GO:0098852	3	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0005	GO:0006397	mRNA processing	GO:0006397;GO:0016071	2	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0006	GO:0006891	intra-Golgi vesicle-mediated transport	GO:0006888;GO:0006891;GO:0048193	3	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0007	GO:0006986	response to unfolded protein	GO:0006986	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0008	GO:0008061	chitin binding	GO:0008061	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0009	GO:0008104	intracellular protein localization	GO:0008104	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0010	GO:0008565	obsolete protein transporter activity	GO:0008565	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0011	GO:0030120	vesicle coat	GO:0030117;GO:0030118;GO:0030120;GO:0030125	4	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0012	GO:0030131	clathrin adaptor complex	GO:0030131	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0013	GO:0030176	obsolete integral component of endoplasmic reticulum membrane	GO:0030176	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0014	GO:0035615	clathrin-cargo adaptor activity	GO:0035615	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0015	GO:0043231	intracellular membrane-bounded organelle	GO:0043231	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0016	GO:0044422	obsolete organelle part	GO:0044422	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0017	GO:0044424	obsolete intracellular part	GO:0044424	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0018	GO:0044428	obsolete nuclear part	GO:0044428	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0019	GO:0044437	obsolete vacuolar part	GO:0044437	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0020	GO:0044444	obsolete cytoplasmic part	GO:0044444	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0021	GO:0044446	obsolete intracellular organelle part	GO:0044446	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0022	GO:0045184	establishment of protein localization	GO:0045184	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0023	GO:0048475	coated membrane	GO:0048475	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0024	GO:0061024	membrane organization	GO:0061024	1	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Highly_Stable_0025	GO:0032991	protein-containing complex	GO:0032991;GO:1902494	2	UV	Highly Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0001	GO:0000003	obsolete reproduction	GO:0000003	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0002	GO:0001664	G protein-coupled receptor binding	GO:0001664	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0003	GO:0003712	transcription coregulator activity	GO:0003712	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0004	GO:0043231	intracellular membrane-bounded organelle	GO:0005576;GO:0005622;GO:0005634;GO:0005654;GO:0005694;GO:0005737;GO:0005759;GO:0005829;GO:0016234;GO:0031974;GO:0031981;GO:0043226;GO:0043227;GO:0043228;GO:0043229;GO:0043231;GO:0043232;GO:0043233;GO:0070013	19	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0005	GO:0005623	obsolete cell	GO:0005623	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0006	GO:0006281	DNA repair	GO:0006281	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0007	GO:0006725	obsolete cellular aromatic compound metabolic process	GO:0006725	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0008	GO:0006807	obsolete nitrogen compound metabolic process	GO:0006807	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0009	GO:0007298	border follicle cell migration	GO:0007297;GO:0007298;GO:0010631	3	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0010	GO:0008061	chitin binding	GO:0008061	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0011	GO:0009786	regulation of asymmetric cell division	GO:0009786	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0012	GO:0009790	embryo development	GO:0009790;GO:0009792	2	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0013	GO:0015630	microtubule cytoskeleton	GO:0015630	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0014	GO:0016567	protein ubiquitination	GO:0016567;GO:0032446;GO:0070647	3	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0015	GO:0003674	molecular_function	GO:0003674;GO:0003676;GO:0003723;GO:0003824;GO:0005488;GO:0005515;GO:0016740;GO:0019899;GO:0030234;GO:0098772	10	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0016	GO:0031323	obsolete regulation of cellular metabolic process	GO:0031323	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0017	GO:0031324	obsolete negative regulation of cellular metabolic process	GO:0031324	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0018	GO:0031325	obsolete positive regulation of cellular metabolic process	GO:0031325	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0019	GO:0032504	obsolete multicellular organism reproduction	GO:0032504	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0020	GO:0034641	obsolete cellular nitrogen compound metabolic process	GO:0034641	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0021	GO:0042886	obsolete amide transport	GO:0042886	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0022	GO:0044237	obsolete cellular metabolic process	GO:0044237	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0023	GO:0044260	obsolete cellular macromolecule metabolic process	GO:0044260	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0024	GO:0044422	obsolete organelle part	GO:0044422	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0025	GO:0044424	obsolete intracellular part	GO:0044424	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0026	GO:0044427	obsolete chromosomal part	GO:0044427	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0027	GO:0044428	obsolete nuclear part	GO:0044428	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0028	GO:0044429	obsolete mitochondrial part	GO:0044429	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0029	GO:0044444	obsolete cytoplasmic part	GO:0044444	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0030	GO:0044446	obsolete intracellular organelle part	GO:0044446	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0031	GO:0044448	obsolete cell cortex part	GO:0044448	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0032	GO:0044451	obsolete nucleoplasm part	GO:0044451	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0033	GO:0044464	obsolete cell part	GO:0044464	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0034	GO:0045035	sensory organ precursor cell division	GO:0045035	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0035	GO:0046483	obsolete heterocycle metabolic process	GO:0046483	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0036	GO:0048024	regulation of mRNA splicing, via spliceosome	GO:0048024;GO:0050684	2	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0037	GO:0048569	obsolete post-embryonic animal organ development	GO:0048569	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0038	GO:0051171	obsolete regulation of nitrogen compound metabolic process	GO:0051171	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0039	GO:0051173	obsolete positive regulation of nitrogen compound metabolic process	GO:0051173	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0040	GO:0051701	biological process involved in interaction with host	GO:0051701	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0041	GO:0097061	dendritic spine organization	GO:0060997;GO:0097061;GO:0106027	3	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0042	GO:0005575	cellular_component	GO:0005575;GO:0032991;GO:0061695;GO:1902494;GO:1990234	5	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0043	GO:0070727	obsolete cellular macromolecule localization	GO:0070727	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0044	GO:0071702	obsolete organic substance transport	GO:0071702	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0045	GO:0071704	obsolete organic substance metabolic process	GO:0071704	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0046	GO:0090132	epithelium migration	GO:0090132	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0047	GO:0097159	obsolete organic cyclic compound binding	GO:0097159	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0048	GO:0008150	biological_process	GO:0003006;GO:0006139;GO:0006396;GO:0006399;GO:0006400;GO:0006403;GO:0006464;GO:0006886;GO:0006897;GO:0006913;GO:0006996;GO:0007049;GO:0007276;GO:0007281;GO:0007292;GO:0007346;GO:0008104;GO:0008150;GO:0008152;GO:0009451;GO:0009892;GO:0009893;GO:0009894;GO:0009987;GO:0010468;GO:0010506;GO:0010556;GO:0010604;GO:0010605;GO:0010608;GO:0015031;GO:0015833;GO:0015931;GO:0016032;GO:0016043;GO:0016070;GO:0016192;GO:0016197;GO:0016241;GO:0019219;GO:0019222;GO:0019953;GO:0022402;GO:0022412;GO:0022414;GO:0031503;GO:0032268;GO:0032535;GO:0032956;GO:0033036;GO:0033043;GO:0034613;GO:0036211;GO:0043086;GO:0043170;GO:0043412;GO:0044238;GO:0044267;GO:0044703;GO:0045184;GO:0046907;GO:0048477;GO:0048518;GO:0048519;GO:0048522;GO:0048609;GO:0050789;GO:0050790;GO:0050794;GO:0051128;GO:0051169;GO:0051179;GO:0051234;GO:0051236;GO:0051246;GO:0051252;GO:0051276;GO:0051301;GO:0051493;GO:0051641;GO:0051649;GO:0051726;GO:0060255;GO:0065007;GO:0065009;GO:0071705;GO:0071840;GO:0080090;GO:0090304;GO:0098657;GO:0110053;GO:1902903	92	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0049	GO:1901360	obsolete organic cyclic compound metabolic process	GO:1901360	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0050	GO:1901363	heterocyclic compound binding	GO:1901363	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0051	GO:1902554	serine/threonine protein kinase complex	GO:1902554	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Stable_0052	GO:1904293	negative regulation of ERAD pathway	GO:1904293	1	UV	Stable	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0001	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	GO:0000184;GO:0000956	2	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0002	GO:0000978	RNA polymerase II cis-regulatory region sequence-specific DNA binding	GO:0000976;GO:0000977;GO:0000978;GO:0001012	4	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0003	GO:0001838	embryonic epithelial tube formation	GO:0001838	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0004	GO:0001895	retina homeostasis	GO:0001895	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0005	GO:0002181	cytoplasmic translation	GO:0002181;GO:0006412	2	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0006	GO:0003735	structural constituent of ribosome	GO:0000981;GO:0001228;GO:0003700;GO:0003705;GO:0003707;GO:0003735;GO:0004879;GO:0005198;GO:0038023;GO:0060089;GO:0098531	11	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0007	GO:0017171	serine hydrolase activity	GO:0004252;GO:0008236;GO:0017171	3	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0008	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0004553	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0009	GO:0004672	protein kinase activity	GO:0004672;GO:0004674;GO:0004694	3	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0010	GO:0005516	calmodulin binding	GO:0005102;GO:0005516;GO:0050839;GO:0071889	4	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0011	GO:0005576	extracellular region	GO:0005576;GO:0030424;GO:0030425;GO:0030428;GO:0036477;GO:0042995;GO:0043005;GO:0043025;GO:0044297;GO:0045177;GO:0048786;GO:0071944;GO:0097447;GO:0120025	14	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0012	GO:0005615	obsolete extracellular space	GO:0005615	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0013	GO:0044391	ribosomal subunit	GO:0005667;GO:0015934;GO:0015935;GO:0022625;GO:0022627;GO:0044391;GO:1990904	7	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0014	GO:0005886	plasma membrane	GO:0005886;GO:0097060;GO:0098590	3	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0015	GO:0006030	chitin metabolic process	GO:0006022;GO:0006030;GO:0006040	3	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0016	GO:0006034	obsolete cuticle chitin metabolic process	GO:0006034	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0017	GO:0006035	obsolete cuticle chitin biosynthetic process	GO:0006035	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0018	GO:0006037	obsolete cell wall chitin metabolic process	GO:0006037	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0019	GO:0043043	peptide biosynthetic process	GO:0006413;GO:0006518;GO:0006584;GO:0009712;GO:0017144;GO:0018958;GO:0042737;GO:0043043	8	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
GR_UV_Transitional_0020	GO:0006468	protein phosphorylation	GO:0006468	1	UV	Transitional	DIRECT_IS_A_OR_SHARED_PARENT; representative has minimum adjusted p
