evidence_row_id	condition	FSF_region	source	term_id	official_term_name	official_namespace_or_identifier_type	adjusted_p	enrichment_measure	significant_term_count_context	mapping_status	candidate_theme_ids	candidate_themes	theme_assignment_status
SEMANTIC_EVIDENCE_05178	HT	Highly Stable	GO	GO:0019787	ubiquitin-like protein transferase activity	molecular_function	0.00700630878602697	1.62866213151927	1046	mapped	H05;H07	Metabolism and redox processes; Protein turnover and proteostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05179	HT	Highly Stable	GO	GO:0061659	ubiquitin-like protein ligase activity	molecular_function	0.00700630878602697	1.78526425954997	1046	mapped	H07	Protein turnover and proteostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05180	HT	Highly Stable	GO	GO:0030017	sarcomere	cellular_component	0.00703735632730844	1.68155331723966	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05181	HT	Highly Stable	GO	GO:0000245	spliceosomal complex assembly	biological_process	0.00705974847335159	2.47207644962747	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05182	HT	Highly Stable	GO	GO:0031057	obsolete negative regulation of histone modification	biological_process	0.00705974847335159	2.47207644962747	1046	obsolete	H03;H13	Broad regulatory and signaling processes; Chromosome and nuclear organization	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05183	HT	Highly Stable	GO	GO:0043065	positive regulation of apoptotic process	biological_process	0.00705974847335159	1.44388864241349	1046	mapped	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05184	HT	Highly Stable	GO	GO:0043631	obsolete RNA polyadenylation	biological_process	0.00705974847335159	2.47207644962747	1046	obsolete			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05185	HT	Highly Stable	GO	GO:0140034	methylation-dependent protein binding	molecular_function	0.00705974847335159	2.47207644962747	1046	mapped	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05186	HT	Highly Stable	GO	GO:0000375	RNA splicing, via transesterification reactions	biological_process	0.0070993964459031	1.53267634049818	1046	mapped	C02	RNA processing and expression	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05187	HT	Highly Stable	GO	GO:0045930	negative regulation of mitotic cell cycle	biological_process	0.00712123422377791	1.68230070471302	1046	mapped	H04;H13	Broad regulatory and signaling processes; Cell cycle and division	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05188	HT	Highly Stable	GO	GO:0000276	obsolete mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	0.00725591063308161	4.46857224118316	1046	obsolete	C01;H06	Energy and core metabolism; Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05189	HT	Highly Stable	GO	GO:0006728	pteridine biosynthetic process	biological_process	0.00725591063308161	4.46857224118316	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05190	HT	Highly Stable	GO	GO:0040005	chitin-based cuticle attachment to epithelium	biological_process	0.00725591063308161	4.46857224118316	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05191	HT	Highly Stable	GO	GO:0042776	proton motive force-driven mitochondrial ATP synthesis	biological_process	0.00725591063308161	3.69341175036568	1046	mapped	H06	Energy and core metabolism	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05192	HT	Highly Stable	GO	GO:0045240	alpha-ketoacid dehydrogenase complex	cellular_component	0.00725591063308161	4.46857224118316	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05193	HT	Highly Stable	GO	GO:0045263	obsolete proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	0.00725591063308161	4.46857224118316	1046	obsolete	C01;H06	Energy and core metabolism; Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05194	HT	Highly Stable	GO	GO:0061135	endopeptidase regulator activity	molecular_function	0.00725591063308161	2.37306165603205	1046	mapped	H07	Protein turnover and proteostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05195	HT	Highly Stable	GO	GO:0072017	distal tubule development	biological_process	0.00725591063308161	3.69341175036568	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05196	HT	Highly Stable	GO	GO:0072025	distal convoluted tubule development	biological_process	0.00725591063308161	4.46857224118316	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05197	HT	Highly Stable	GO	GO:0072170	metanephric tubule development	biological_process	0.00725591063308161	3.69341175036568	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05198	HT	Highly Stable	GO	GO:0072221	metanephric distal convoluted tubule development	biological_process	0.00725591063308161	4.46857224118316	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05199	HT	Highly Stable	GO	GO:0007163	establishment or maintenance of cell polarity	biological_process	0.00729860255540379	1.5056642101285	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05200	HT	Highly Stable	GO	GO:0007346	regulation of mitotic cell cycle	biological_process	0.00733331563674947	1.39107530213821	1046	mapped	H04;H13	Broad regulatory and signaling processes; Cell cycle and division	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05201	HT	Highly Stable	GO	GO:0043050	nematode pharyngeal pumping	biological_process	0.00737893980458061	2.773596563493	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05202	HT	Highly Stable	GO	GO:0015075	monoatomic ion transmembrane transporter activity	molecular_function	0.00744128386964147	1.34464635828916	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05203	HT	Highly Stable	GO	GO:0030667	secretory granule membrane	cellular_component	0.00744128386964147	1.69412903649252	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05204	HT	Highly Stable	GO	GO:0045471	response to ethanol	biological_process	0.00744128386964147	1.58398655545278	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05205	HT	Highly Stable	GO	GO:0040029	epigenetic regulation of gene expression	biological_process	0.0075301067002419	1.55190141630423	1046	mapped	C02;H13	Broad regulatory and signaling processes; RNA processing and expression	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05206	HT	Highly Stable	GO	GO:0010453	regulation of cell fate commitment	biological_process	0.007577493397006	2.06333884905313	1046	mapped	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05207	HT	Highly Stable	GO	GO:0120036	plasma membrane bounded cell projection organization	biological_process	0.00759465313268864	1.27931892283541	1046	mapped	H10	Neural, projection and behavior processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05208	HT	Highly Stable	GO	GO:0043902	obsolete positive regulation of multi-organism process	biological_process	0.00761538452419454	1.7215723873442	1046	obsolete	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05209	HT	Highly Stable	GO	GO:0006979	response to oxidative stress	biological_process	0.00766514318074753	1.42151929910981	1046	mapped	H11	Stress response and signaling	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05210	HT	Highly Stable	GO	GO:0045652	regulation of megakaryocyte differentiation	biological_process	0.00770591786530759	2.83561710398445	1046	mapped	H09;H13	Broad regulatory and signaling processes; Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05211	HT	Highly Stable	GO	GO:0048581	negative regulation of post-embryonic development	biological_process	0.00770591786530759	2.32084353741497	1046	mapped	H09;H13	Broad regulatory and signaling processes; Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05212	HT	Highly Stable	GO	GO:0048749	compound eye development	biological_process	0.00770591786530759	1.52687074829932	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05213	HT	Highly Stable	GO	GO:0051094	positive regulation of developmental process	biological_process	0.00770591786530759	1.28698831153409	1046	mapped	H09;H13	Broad regulatory and signaling processes; Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05214	HT	Highly Stable	GO	GO:1901983	regulation of protein acetylation	biological_process	0.00770591786530759	2.32084353741497	1046	mapped	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05215	HT	Highly Stable	GO	GO:0007492	endoderm development	biological_process	0.00777115699575046	2.26203073822121	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05216	HT	Highly Stable	GO	GO:0007548	sex differentiation	biological_process	0.00777115699575046	1.47422003284072	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05217	HT	Highly Stable	GO	GO:0035556	intracellular signal transduction	biological_process	0.00777115699575046	1.27124080401391	1046	mapped	H11;H13	Broad regulatory and signaling processes; Stress response and signaling	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05218	HT	Highly Stable	GO	GO:0043068	positive regulation of programmed cell death	biological_process	0.00777115699575046	1.42250236803582	1046	mapped	H13	Broad regulatory and signaling processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05219	HT	Highly Stable	GO	GO:0070201	regulation of establishment of protein localization	biological_process	0.00777115699575046	1.40287892419149	1046	mapped	C03;H13	Broad regulatory and signaling processes; Vesicle trafficking and organelle organization	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05220	HT	Highly Stable	GO	GO:2000134	negative regulation of G1/S transition of mitotic cell cycle	biological_process	0.00777115699575046	2.26203073822121	1046	mapped	H04;H13	Broad regulatory and signaling processes; Cell cycle and division	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05221	HT	Highly Stable	GO	GO:0031060	obsolete regulation of histone methylation	biological_process	0.00781021383409899	2.16717138468291	1046	obsolete	H03;H13	Broad regulatory and signaling processes; Chromosome and nuclear organization	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05222	HT	Highly Stable	GO	GO:0001824	blastocyst development	biological_process	0.00781143266131523	2.21133004926108	1046	mapped	H09	Development and morphogenesis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05223	HT	Highly Stable	GO	GO:0031589	cell-substrate adhesion	biological_process	0.00795049601021207	2.08163303160706	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05224	HT	Highly Stable	GO	GO:1990837	sequence-specific double-stranded DNA binding	molecular_function	0.00801501053317848	1.43608383894098	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05225	HT	Highly Stable	GO	GO:0006405	RNA export from nucleus	biological_process	0.00819169711085257	1.84905448417899	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05226	HT	Highly Stable	GO	GO:2001233	regulation of apoptotic signaling pathway	biological_process	0.00819169711085257	1.58342151675485	1046	mapped	H11;H13	Broad regulatory and signaling processes; Stress response and signaling	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05227	HT	Highly Stable	GO	GO:0051591	response to cAMP	biological_process	0.00820852836462791	1.93662039345017	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05228	HT	Highly Stable	GO	GO:0072329	monocarboxylic acid catabolic process	biological_process	0.00820852836462791	2.01458822747219	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05229	HT	Highly Stable	GO	GO:0006559	L-phenylalanine catabolic process	biological_process	0.00822237167092415	3.379592451315	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05230	HT	Highly Stable	GO	GO:0042559	pteridine-containing compound biosynthetic process	biological_process	0.00822237167092415	3.379592451315	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05231	HT	Highly Stable	GO	GO:0044449	obsolete contractile fiber part	cellular_component	0.00831201303790544	1.63693109234084	1046	obsolete			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05232	HT	Highly Stable	GO	GO:0006570	obsolete tyrosine metabolic process	biological_process	0.00836799514839958	2.99755156551417	1046	obsolete	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05233	HT	Highly Stable	GO	GO:0006508	proteolysis	biological_process	0.00840052327135873	1.28236994779405	1046	mapped	H07	Protein turnover and proteostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05234	HT	Highly Stable	GO	GO:1901685	obsolete glutathione derivative metabolic process	biological_process	0.0084514665617345	3.15991894197952	1046	obsolete	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05235	HT	Highly Stable	GO	GO:1901687	glutathione derivative biosynthetic process	biological_process	0.0084514665617345	3.15991894197952	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05236	HT	Highly Stable	GO	GO:0005975	carbohydrate metabolic process	biological_process	0.00845544741069869	1.40788467711959	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05237	HT	Highly Stable	GO	GO:0022414	reproductive process	biological_process	0.00847802244733773	1.19485716031121	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05238	HT	Highly Stable	GO	GO:0006848	pyruvate transport	biological_process	0.00849765176923968	5.7453071672355	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05239	HT	Highly Stable	GO	GO:0050833	pyruvate transmembrane transporter activity	molecular_function	0.00849765176923968	5.7453071672355	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05240	HT	Highly Stable	GO	GO:1901475	pyruvate transmembrane transport	biological_process	0.00849765176923968	5.7453071672355	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05241	HT	Highly Stable	GO	GO:0071824	protein-DNA complex organization	biological_process	0.00851611103721386	1.6758337481334	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05242	HT	Highly Stable	GO	GO:0015077	obsolete inorganic cation transmembrane transporter activity	molecular_function	0.00864220373472568	1.59275842259994	1046	alternate_id	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05243	HT	Highly Stable	GO	GO:0043292	contractile muscle fiber	cellular_component	0.00864220373472568	1.60749526958921	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05244	HT	Highly Stable	GO	GO:0004099	chitin deacetylase activity	molecular_function	0.00868078230968366	4.92454900048757	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05245	HT	Highly Stable	GO	GO:0009060	aerobic respiration	biological_process	0.00877433869157209	2.1313236265551	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05246	HT	Highly Stable	GO	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function	0.00877433869157209	2.1313236265551	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05247	HT	Highly Stable	GO	GO:0042440	pigment metabolic process	biological_process	0.00877433869157209	1.85877584822325	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05248	HT	Highly Stable	GO	GO:0098754	detoxification	biological_process	0.00877433869157209	1.85877584822325	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05249	HT	Highly Stable	GO	GO:0101002	ficolin-1-rich granule	cellular_component	0.00877433869157209	1.77497294597519	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05250	HT	Highly Stable	GO	GO:1901564	obsolete organonitrogen compound metabolic process	biological_process	0.00877433869157209	1.12705167019085	1046	obsolete	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05251	HT	Highly Stable	GO	GO:0015711	obsolete organic anion transport	biological_process	0.00882723101466638	1.48014693121999	1046	obsolete	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05252	HT	Highly Stable	GO	GO:0022804	active transmembrane transporter activity	molecular_function	0.00882723101466638	1.53849229582875	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05253	HT	Highly Stable	GO	GO:0006259	DNA metabolic process	biological_process	0.00882761132032274	1.36253045249411	1046	mapped	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05254	HT	Highly Stable	GO	GO:0005775	vacuolar lumen	cellular_component	0.00886706772669667	1.87601866685241	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05255	HT	Highly Stable	GO	GO:0050657	nucleic acid transport	biological_process	0.0088979683818878	1.69433399166118	1046	mapped	C01	Membrane transport and ion homeostasis	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05256	HT	Highly Stable	GO	GO:0016071	mRNA metabolic process	biological_process	0.0089017664199681	1.37260957991444	1046	mapped	C02;H05	Metabolism and redox processes; RNA processing and expression	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05257	HT	Highly Stable	GO	GO:0050688	regulation of defense response to virus	biological_process	0.0090186648875136	2.41458629963613	1046	mapped	C04;H13	Broad regulatory and signaling processes; Immune and defense processes	CANDIDATE_MAPPING_AVAILABLE
SEMANTIC_EVIDENCE_05258	HT	Highly Stable	GO	GO:0045321	leukocyte activation	biological_process	0.00915392309760273	1.41061250141843	1046	mapped			UNASSIGNED_EVIDENCE_RETAINED
SEMANTIC_EVIDENCE_05259	HT	Highly Stable	GO	GO:0044242	obsolete cellular lipid catabolic process	biological_process	0.00933518127748331	1.7985309393085	1046	obsolete	H05	Metabolism and redox processes	CANDIDATE_MAPPING_AVAILABLE
