condition	feature_id	p_up	p_down	p_const	ssi	dominant_state	stability_region	signal_class
DES	RvY_00123	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00124-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00126-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00127-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00129-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00130-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00131-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00132-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00133-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00135-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00137	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00140-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00141-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00142-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00143-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00144-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00146-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00147	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00149-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00154-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00158-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00161-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00163-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00165-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00166-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00169-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00170-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00171-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00172	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00173-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00174-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00178-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00179-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00181	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00182-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00183-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00184-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00185-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00186-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00187-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00188-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00190-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00191	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00192	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00193-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00194-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00195	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00196-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00197-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00198	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00199-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00200-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00201-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00202	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00203-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00206	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00208-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00209	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00210-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00211	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00212-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00217	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00222-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00224-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00228-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00229-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00230-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00231-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00232	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00233-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00234-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00235-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00236	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00237-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00242-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00244	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00245-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00247	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00248	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00249	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00250	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00251	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00252	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00253-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00254	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00257	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00259-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00261-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00262	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00264-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00265-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00271	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00272-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00275-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00276-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00278	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00279	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00280-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00281-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00283-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00285-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00286-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00287-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00288-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00290-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00291-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00292-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00293-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00294-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00295	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00296-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00297-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00298-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00299-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00300-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00301-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00302-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00303-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00304-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00307-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00312-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00313-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00314-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00315-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00316-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00317-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00319-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00320	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00321-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00323-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00324-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00326-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00327-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00328-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00329	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00330	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00331-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00332-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00333-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00334-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00337-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00338-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00339-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00340-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00341-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00342-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00343-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00344-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00345-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00349-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00352	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00353-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00354-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00356	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00358-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00361-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00362-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00365-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00366-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00367-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00368-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00370-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00371-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00372-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00374-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00375-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00376-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00377-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00378-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00384-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00385-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00386-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00387-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00390-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00391-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00396-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00398	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00399-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00400-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00401-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00402-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00403	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00404-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00405	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00406-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00407-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00408-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00409-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00410-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00411-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00412	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00413-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00414-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00415-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00416-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00417-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00418-3	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00419-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00420-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00421-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00423-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00424-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00425-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00426	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00427-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00428-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00429-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00430	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00431	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00432-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00434-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00435-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00436-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00438-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00439-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00440-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00441-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00442-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00443-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00446-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00448-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00449	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00453-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00454	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00455-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00456-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00457-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00458-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00459	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00460-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00461-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00462-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00463-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00464-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00465-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00467-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00468-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00470	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00471-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00472-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00476-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00477-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00478	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00479-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00482-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00484-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00485-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00487-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00488-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00489-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00490-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00491-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00492-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00493	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00494-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00495-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00496-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00497-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00498-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00499-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00502-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00503-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00504	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00506-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00507-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00508-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00509-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00513	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00515-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00516-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00518-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00519-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00522-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00523-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00525-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00526-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00530-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00531	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00532-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00533	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00534-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00535-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00537-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00538-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00540	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00541-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00542-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00543-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00544-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00545-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00548-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00549-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00550-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00552	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00553	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00554-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00555-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00556-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00559-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00560-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00561	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00562-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00563-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00564-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00565-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00566-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00568-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00569	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00570	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00571	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00572-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00573-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00574-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00575-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00576-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00577-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00578-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00579-1	0	1	0	1	down	Highly Stable	Highly Stable Down
DES	RvY_00580-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00581-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00584-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00592-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00593-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00595-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00596-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00597-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00601-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00602-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00603-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00604-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00605-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00606-1	0	0.5	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00608-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00609-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00610-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00611	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00612-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00613-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00614-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00615-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00616-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00617-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00618-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00619-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00620	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00621-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00622-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
DES	RvY_00624-1	1	0	0	1	up	Highly Stable	Highly Stable Up
DES	RvY_00625-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00626-1	0.5	0	0.5	0.5	tied	Low Stability	Low Stability
DES	RvY_00627-1	0	0	1	1	constant	Highly Stable	Highly Stable Constant
