kegg_term	enrichment_type	gene_set_id	gene_set_family	condition	stability_region	dominant_state	signal_class	query_size	background_size	query_overlap_count	background_term_count	query_fraction	background_fraction	enrichment_ratio	p_value	adjusted_p_value	significant	contributing_feature_ids	all_feature_count	annotated_feature_count	kegg_name	kegg_description_if_available	source_version	mapping_status
K04494	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_17530-1	45	42	CHD8, HELSNF1	chromodomain helicase DNA binding protein 8 [EC:5.6.2.-]	KEGG KO 2026-09-18	mapped
K05641	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_09881	45	42	ABCA1	ATP-binding cassette, subfamily A (ABC1), member 1	KEGG KO 2026-09-18	mapped
K05645	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_09881	45	42	ABCA7	ATP-binding cassette, subfamily A (ABC1), member 7	KEGG KO 2026-09-18	mapped
K06642	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_02644-1	45	42	PRKDC	DNA-dependent protein kinase catalytic subunit [EC:2.7.11.1]	KEGG KO 2026-09-18	mapped
K10380	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_08508	45	42	ANK1	ankyrin-1	KEGG KO 2026-09-18	mapped
K10413	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_12563	45	42	DYNC1H	dynein cytoplasmic 1 heavy chain	KEGG KO 2026-09-18	mapped
K10593	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_07078-1	45	42	EDD1, UBR5	E3 ubiquitin-protein ligase EDD1 [EC:2.3.2.26]	KEGG KO 2026-09-18	mapped
K10691	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_07297-1	45	42	UBR4, ZUBR1	E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]	KEGG KO 2026-09-18	mapped
K10747	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_18763	45	42	LIG1	DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	KEGG KO 2026-09-18	mapped
K13811	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_06165	45	42	PAPSS	3'-phosphoadenosine 5'-phosphosulfate synthase [EC:2.7.7.4 2.7.1.25]	KEGG KO 2026-09-18	mapped
K14401	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_15769-1	45	42	CPSF1, CFT1	cleavage and polyadenylation specificity factor subunit 1	KEGG KO 2026-09-18	mapped
K14437	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_17530-1	45	42	CHD7	chromodomain-helicase-DNA-binding protein 7 [EC:5.6.2.-]	KEGG KO 2026-09-18	mapped
K14438	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_17530-1	45	42	CHD9	chromodomain-helicase-DNA-binding protein 9 [EC:5.6.2.-]	KEGG KO 2026-09-18	mapped
K14792	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_06264-1	45	42	RRP5, PDCD11	rRNA biogenesis protein RRP5	KEGG KO 2026-09-18	mapped
K15101	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_17717-1	45	42	SLC25A2_15, ORNT	solute carrier family 25 (mitochondrial ornithine transporter) member 2/15	KEGG KO 2026-09-18	mapped
K16353	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_00745-1	45	42	SDK	protein sidekick	KEGG KO 2026-09-18	mapped
K16679	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_18763	45	42	WGN	wengen	KEGG KO 2026-09-18	mapped
K19895	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	1	0.0384615384615385	0.000139314572304263	276.076923076923	0.00362217887991079	0.00633881303984388	TRUE	RvY_09568-1	45	42	GFRA	GDNF family receptor alpha	KEGG KO 2026-09-18	mapped
K00485	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_06044	45	42	FMO	dimethylaniline monooxygenase (N-oxide forming) / hypotaurine monooxygenase [EC:1.14.13.8 1.8.1.-]	KEGG KO 2026-09-18	mapped
K05643	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_09881	45	42	ABCA3	ATP-binding cassette, subfamily A (ABC1), member 3	KEGG KO 2026-09-18	mapped
K10277	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_08508	45	42	KDM8, JMJD5	[protein]-arginine 3-hydroxylase / protease [EC:1.14.11.73 3.4.-.-]	KEGG KO 2026-09-18	mapped
K10875	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_10609-1	45	42	RAD54L, RAD54	DNA repair and recombination protein RAD54 and RAD54-like protein [EC:5.6.2.-]	KEGG KO 2026-09-18	mapped
K10885	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_14011-1	45	42	XRCC5, KU80, G22P2	ATP-dependent DNA helicase 2 subunit 2	KEGG KO 2026-09-18	mapped
K11262	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_18111-1	45	42	ACACA	acetyl-CoA carboxylase / biotin carboxylase 1 [EC:6.4.1.2 6.3.4.14 2.1.3.15]	KEGG KO 2026-09-18	mapped
K11838	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	2	0.0384615384615385	0.000278629144608526	138.038461538462	0.00723174044450847	0.00937447835399246	TRUE	RvY_18853-1	45	42	USP7, UBP15	ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]	KEGG KO 2026-09-18	mapped
K00901	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	5	0.0384615384615385	0.000696572861521315	55.2153846153846	0.0179851425542832	0.0217062065310314	TRUE	RvY_13963	45	42	dgkA, DGK	diacylglycerol kinase (ATP) [EC:2.7.1.107]	KEGG KO 2026-09-18	mapped
K05850	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	5	0.0384615384615385	0.000696572861521315	55.2153846153846	0.0179851425542832	0.0217062065310314	TRUE	RvY_06393	45	42	ATP2B	P-type Ca2+ transporter type 2B [EC:7.2.2.10]	KEGG KO 2026-09-18	mapped
K04984	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	9	0.0384615384615385	0.00125383115073837	30.6752136752137	0.0321489142399185	0.0375070666132383	TRUE	RvY_01224-1	45	42	TRPA1, ANKTM1	transient receptor potential cation channel subfamily A member 1	KEGG KO 2026-09-18	mapped
K05032	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	10	0.0384615384615385	0.00139314572304263	27.6076923076923	0.0356590451130894	0.0402602122244557	TRUE	RvY_03999	45	42	ABCC8, SUR1	ATP-binding cassette subfamily C (CFTR/MRP) member 8	KEGG KO 2026-09-18	mapped
K05666	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	11	0.0384615384615385	0.00153246029534689	25.0979020979021	0.0391569336213289	0.0428278961483285	TRUE	RvY_03999	45	42	ABCC2	ATP-binding cassette, subfamily C (CFTR/MRP), member 2	KEGG KO 2026-09-18	mapped
K05667	KO	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	26	7178	1	13	0.0384615384615385	0.00181108943995542	21.2366863905325	0.0461161473945549	0.0489110654184674	TRUE	RvY_03999	45	42	ABCC3	ATP-binding cassette, subfamily C (CFTR/MRP), member 3	KEGG KO 2026-09-18	mapped
ko03410	PATHWAY	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	21	4680	3	32	0.142857142857143	0.00683760683760684	20.8928571428571	0.000355329690887296	0.0248730783621107	TRUE	RvY_08263;RvY_18641;RvY_18763	45	42	Base excision repair		KEGG PATHWAY 2026-09-17	mapped
map03410	PATHWAY	GAM__Highly_Stable__up__Highly_Stable_Up	main_class	GAM	Highly Stable	up	Highly Stable Up	21	4680	3	32	0.142857142857143	0.00683760683760684	20.8928571428571	0.000355329690887296	0.0248730783621107	TRUE	RvY_08263;RvY_18641;RvY_18763	45	42	Base excision repair		KEGG PATHWAY 2026-09-17	mapped
K09057	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	2	6	0.0869565217391304	0.000835887433825578	104.028985507246	0.000146185277193173	0.00701689330527231	TRUE	RvY_17527-1;RvY_19493-1	70	63	HLF	hepatic leukemia factor	KEGG KO 2026-09-18	mapped
K08076	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	2	23	0.0869565217391304	0.00320423516299805	27.1379962192817	0.0023852803008042	0.0161155237617938	TRUE	RvY_01066-1;RvY_07510-1	70	63	E3.4.24.21	astacin [EC:3.4.24.21]	KEGG KO 2026-09-18	mapped
K03211	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	1	0.0434782608695652	0.000139314572304263	312.086956521739	0.00320423516299806	0.0161155237617938	TRUE	RvY_09101-1	70	63	ETV6_7, yan	ETS translocation variant 6/7	KEGG KO 2026-09-18	mapped
K04819	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	1	0.0434782608695652	0.000139314572304263	312.086956521739	0.00320423516299806	0.0161155237617938	TRUE	RvY_03508-1	70	63	HTR3	5-hydroxytryptamine receptor 3	KEGG KO 2026-09-18	mapped
K09428	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	1	0.0434782608695652	0.000139314572304263	312.086956521739	0.00320423516299806	0.0161155237617938	TRUE	RvY_09101-1	70	63	ELF1_2_4	E74-like factor 1/2/4	KEGG KO 2026-09-18	mapped
K01325	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_07736-1	70	63	KLK1_2	tissue kallikrein [EC:3.4.21.35]	KEGG KO 2026-09-18	mapped
K03933	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_12482-1	70	63	cpbD	chitin-binding protein	KEGG KO 2026-09-18	mapped
K06240	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_12864-1	70	63	LAMA3_5	laminin, alpha 3/5	KEGG KO 2026-09-18	mapped
K09062	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_19493-1	70	63	GT	protein giant	KEGG KO 2026-09-18	mapped
K09632	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_12866-1	70	63	CTRL	chymotrypsin-like protease [EC:3.4.21.-]	KEGG KO 2026-09-18	mapped
K11994	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_03237-1	70	63	DNASE1	deoxyribonuclease-1 [EC:3.1.21.1]	KEGG KO 2026-09-18	mapped
K11995	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_03237-1	70	63	DNASE1L	deoxyribonuclease-1-like protein [EC:3.1.21.-]	KEGG KO 2026-09-18	mapped
K20067	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	2	0.0434782608695652	0.000278629144608526	156.04347826087	0.00639864823130631	0.0161155237617938	TRUE	RvY_18296-1	70	63	STON	stonin	KEGG KO 2026-09-18	mapped
K00541	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_06209	70	63	NNMT	nicotinamide N-methyltransferase [EC:2.1.1.1]	KEGG KO 2026-09-18	mapped
K00562	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_06209	70	63	INMT, TEMT	methyltransferase [EC:2.1.1.49 2.1.1.96]	KEGG KO 2026-09-18	mapped
K03094	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_11636	70	63	SKP1, CBF3D	S-phase kinase-associated protein 1	KEGG KO 2026-09-18	mapped
K08637	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_12699	70	63	CPA4	carboxypeptidase A4 [EC:3.4.17.-]	KEGG KO 2026-09-18	mapped
K08780	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_12699	70	63	CPA3	carboxypeptidase A3 [EC:3.4.17.1]	KEGG KO 2026-09-18	mapped
K08781	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_12699	70	63	CPA5	carboxypeptidase A5 [EC:3.4.17.1]	KEGG KO 2026-09-18	mapped
K09871	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_17994-1	70	63	AQP12	aquaporin-12	KEGG KO 2026-09-18	mapped
K16669	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_15757-1	70	63	FAT4	protocadherin Fat 4	KEGG KO 2026-09-18	mapped
K21411	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	3	0.0434782608695652	0.000417943716912789	104.028985507246	0.00958326794851383	0.0161155237617938	TRUE	RvY_13339-1	70	63	ANKLE1, LEM3	ankyrin repeat and LEM domain-containing protein 1	KEGG KO 2026-09-18	mapped
K01291	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_12699	70	63	CPB1	carboxypeptidase B [EC:3.4.17.2]	KEGG KO 2026-09-18	mapped
K01298	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_12699	70	63	CPA2	carboxypeptidase A2 [EC:3.4.17.15]	KEGG KO 2026-09-18	mapped
K01300	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_12699	70	63	CPB2	carboxypeptidase B2 [EC:3.4.17.20]	KEGG KO 2026-09-18	mapped
K01388	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_09911-1	70	63	MMP1	matrix metalloproteinase-1 (interstitial collagenase) [EC:3.4.24.7]	KEGG KO 2026-09-18	mapped
K01394	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_09911-1	70	63	MMP3	matrix metalloproteinase-3 (stromelysin 1, progelatinase) [EC:3.4.24.17]	KEGG KO 2026-09-18	mapped
K01402	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_09911-1	70	63	MMP8	matrix metalloproteinase-8 (neutrophil collagenase) [EC:3.4.24.34]	KEGG KO 2026-09-18	mapped
K01413	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_09911-1	70	63	MMP12	matrix metalloproteinase-12 (macrophage elastase) [EC:3.4.24.65]	KEGG KO 2026-09-18	mapped
K05502	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_01066-1	70	63	BMP1, TLD	bone morphogenetic protein 1 [EC:3.4.24.19]	KEGG KO 2026-09-18	mapped
K07999	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_09911-1	70	63	MMP20	matrix metalloproteinase-20 (enamelysin) [EC:3.4.24.-]	KEGG KO 2026-09-18	mapped
K08779	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_12699	70	63	CPA1	carboxypeptidase A1 [EC:3.4.17.1]	KEGG KO 2026-09-18	mapped
K09608	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_01066-1	70	63	TLL1	tolloid-like protein 1 [EC:3.4.24.-]	KEGG KO 2026-09-18	mapped
K13046	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_01066-1	70	63	tok	tolkin [EC:3.4.24.-]	KEGG KO 2026-09-18	mapped
K14073	KO	GAM__Low_Stability__constant__Low_Stability	main_class	GAM	Low Stability	constant	Low Stability	23	7178	1	4	0.0434782608695652	0.000557258289217052	78.0217391304348	0.0127581229780868	0.0161155237617938	TRUE	RvY_06875-1	70	63	PNLIP, PL	pancreatic triacylglycerol lipase [EC:3.1.1.3]	KEGG KO 2026-09-18	mapped
