condition	feature_id	SSI	stability_level	stability_level_clean
gam	RvY_07487-1	0.75	stable	Stable
gam	RvY_07490-1	0.75	stable	Stable
gam	RvY_07498-1	0.75	stable	Stable
gam	RvY_07501-1	0.75	stable	Stable
gam	RvY_07514-1	0.75	stable	Stable
gam	RvY_07518-1	0.75	stable	Stable
gam	RvY_07519-1	0.75	stable	Stable
gam	RvY_07523-1	0.75	stable	Stable
gam	RvY_07528-1	0.75	stable	Stable
gam	RvY_07538-1	0.75	stable	Stable
gam	RvY_07546-1	0.75	stable	Stable
gam	RvY_07552-1	0.75	stable	Stable
gam	RvY_07572	0.75	stable	Stable
gam	RvY_07580-1	0.75	stable	Stable
gam	RvY_07594-1	0.75	stable	Stable
gam	RvY_07598-1	0.75	stable	Stable
gam	RvY_07608-1	0.75	stable	Stable
gam	RvY_07616-1	0.75	stable	Stable
gam	RvY_07624-1	0.75	stable	Stable
gam	RvY_07628-1	0.75	stable	Stable
gam	RvY_07633-1	0.75	stable	Stable
gam	RvY_07635	0.75	stable	Stable
gam	RvY_07638-1	0.75	stable	Stable
gam	RvY_07651-1	0.75	stable	Stable
gam	RvY_07656-1	0.75	stable	Stable
gam	RvY_07666	0.75	stable	Stable
gam	RvY_07673-1	0.75	stable	Stable
gam	RvY_07683-1	0.75	stable	Stable
gam	RvY_07691-1	0.75	stable	Stable
gam	RvY_07697-1	0.75	stable	Stable
gam	RvY_07698-1	0.75	stable	Stable
gam	RvY_07700	0.75	stable	Stable
gam	RvY_07703-1	0.75	stable	Stable
gam	RvY_07713-1	0.75	stable	Stable
gam	RvY_07715-1	0.75	stable	Stable
gam	RvY_07728-1	0.75	stable	Stable
gam	RvY_07731-1	0.75	stable	Stable
gam	RvY_07751-1	0.75	stable	Stable
gam	RvY_07753-1	0.75	stable	Stable
gam	RvY_07759-1	0.75	stable	Stable
gam	RvY_07764	0.75	stable	Stable
gam	RvY_07766-1	0.75	stable	Stable
gam	RvY_07783-1	0.75	stable	Stable
gam	RvY_07788-1	0.75	stable	Stable
gam	RvY_07793	0.75	stable	Stable
gam	RvY_07796-1	0.75	stable	Stable
gam	RvY_07808-1	0.75	stable	Stable
gam	RvY_07816	0.75	stable	Stable
gam	RvY_07820-1	0.75	stable	Stable
gam	RvY_07823-1	0.75	stable	Stable
gam	RvY_07832-1	0.75	stable	Stable
gam	RvY_07841-1	0.75	stable	Stable
gam	RvY_07842-1	0.75	stable	Stable
gam	RvY_07846-1	0.75	stable	Stable
gam	RvY_07857-1	0.75	stable	Stable
gam	RvY_07870-1	0.75	stable	Stable
gam	RvY_07878	0.75	stable	Stable
gam	RvY_07879-1	0.75	stable	Stable
gam	RvY_07880-1	0.75	stable	Stable
gam	RvY_07882-1	0.75	stable	Stable
gam	RvY_07883-1	0.75	stable	Stable
gam	RvY_07890-1	0.75	stable	Stable
gam	RvY_07892-1	0.75	stable	Stable
gam	RvY_07894	0.75	stable	Stable
gam	RvY_07898-1	0.75	stable	Stable
gam	RvY_07901-1	0.75	stable	Stable
gam	RvY_07907-1	0.75	stable	Stable
gam	RvY_07913	0.75	stable	Stable
gam	RvY_07933-1	0.75	stable	Stable
gam	RvY_07937-1	0.75	stable	Stable
gam	RvY_07939-1	0.75	stable	Stable
gam	RvY_07944	0.75	stable	Stable
gam	RvY_07954-1	0.75	stable	Stable
gam	RvY_07956-1	0.75	stable	Stable
gam	RvY_07958-1	0.75	stable	Stable
gam	RvY_07959-1	0.75	stable	Stable
gam	RvY_07961-1	0.75	stable	Stable
gam	RvY_07963-1	0.75	stable	Stable
gam	RvY_07964-1	0.75	stable	Stable
gam	RvY_07978-1	0.75	stable	Stable
gam	RvY_07980-1	0.75	stable	Stable
gam	RvY_07983-1	0.75	stable	Stable
gam	RvY_07985-1	0.75	stable	Stable
gam	RvY_07992-1	0.75	stable	Stable
gam	RvY_08002-1	0.75	stable	Stable
gam	RvY_08006-1	0.75	stable	Stable
gam	RvY_08020-1	0.75	stable	Stable
gam	RvY_08026-1	0.75	stable	Stable
gam	RvY_08030-1	0.75	stable	Stable
gam	RvY_08037-1	0.75	stable	Stable
gam	RvY_08039-1	0.75	stable	Stable
gam	RvY_08040	0.75	stable	Stable
gam	RvY_08048-1	0.75	stable	Stable
gam	RvY_08052-1	0.75	stable	Stable
gam	RvY_08055-1	0.75	stable	Stable
gam	RvY_08063-1	0.75	stable	Stable
gam	RvY_08065-1	0.75	stable	Stable
gam	RvY_08067-1	0.75	stable	Stable
gam	RvY_08070-1	0.75	stable	Stable
gam	RvY_08073-1	0.75	stable	Stable
gam	RvY_08074-1	0.75	stable	Stable
gam	RvY_08081	0.75	stable	Stable
gam	RvY_08083-1	0.75	stable	Stable
gam	RvY_08085	0.75	stable	Stable
gam	RvY_08089	0.75	stable	Stable
gam	RvY_08103-1	0.75	stable	Stable
gam	RvY_08105-1	0.75	stable	Stable
gam	RvY_08110-1	0.75	stable	Stable
gam	RvY_08116	0.75	stable	Stable
gam	RvY_08118-1	0.75	stable	Stable
gam	RvY_08125-1	0.75	stable	Stable
gam	RvY_08131-1	0.75	stable	Stable
gam	RvY_08133-1	0.75	stable	Stable
gam	RvY_08137-1	0.75	stable	Stable
gam	RvY_08144-1	0.75	stable	Stable
gam	RvY_08155-1	0.75	stable	Stable
gam	RvY_08156-1	0.75	stable	Stable
gam	RvY_08165-1	0.75	stable	Stable
gam	RvY_08166	0.75	stable	Stable
gam	RvY_08194-1	0.75	stable	Stable
gam	RvY_08195	0.75	stable	Stable
gam	RvY_08200	0.75	stable	Stable
gam	RvY_08202-1	0.75	stable	Stable
gam	RvY_08208-1	0.75	stable	Stable
gam	RvY_08213-1	0.75	stable	Stable
gam	RvY_08219-1	0.75	stable	Stable
gam	RvY_08227	0.75	stable	Stable
gam	RvY_08228-1	0.75	stable	Stable
gam	RvY_08253	0.75	stable	Stable
gam	RvY_08254	0.75	stable	Stable
gam	RvY_08256-1	0.75	stable	Stable
gam	RvY_08262-1	0.75	stable	Stable
gam	RvY_08272-1	0.75	stable	Stable
gam	RvY_08273-1	0.75	stable	Stable
gam	RvY_08293-1	0.75	stable	Stable
gam	RvY_08301-1	0.75	stable	Stable
gam	RvY_08317-1	0.75	stable	Stable
gam	RvY_08368-1	0.75	stable	Stable
gam	RvY_08375-1	0.75	stable	Stable
gam	RvY_08377-1	0.75	stable	Stable
gam	RvY_08385-1	0.75	stable	Stable
gam	RvY_08391-1	0.75	stable	Stable
gam	RvY_08393-1	0.75	stable	Stable
gam	RvY_08416-1	0.75	stable	Stable
gam	RvY_08417-1	0.75	stable	Stable
gam	RvY_08431-1	0.75	stable	Stable
gam	RvY_08438-1	0.75	stable	Stable
gam	RvY_08485-1	0.75	stable	Stable
gam	RvY_08491-1	0.75	stable	Stable
gam	RvY_08512	0.75	stable	Stable
gam	RvY_08514-1	0.75	stable	Stable
gam	RvY_08520-1	0.75	stable	Stable
gam	RvY_08521	0.75	stable	Stable
gam	RvY_08524-1	0.75	stable	Stable
gam	RvY_08533-1	0.75	stable	Stable
gam	RvY_08535	0.75	stable	Stable
gam	RvY_08538-1	0.75	stable	Stable
gam	RvY_08550-1	0.75	stable	Stable
gam	RvY_08559-1	0.75	stable	Stable
gam	RvY_08564-1	0.75	stable	Stable
gam	RvY_08568-1	0.75	stable	Stable
gam	RvY_08574	0.75	stable	Stable
gam	RvY_08576	0.75	stable	Stable
gam	RvY_08581-1	0.75	stable	Stable
gam	RvY_08588-1	0.75	stable	Stable
gam	RvY_08592-1	0.75	stable	Stable
gam	RvY_08596-1	0.75	stable	Stable
gam	RvY_08607	0.75	stable	Stable
gam	RvY_08620-1	0.75	stable	Stable
gam	RvY_08625-1	0.75	stable	Stable
gam	RvY_08634	0.75	stable	Stable
gam	RvY_08639-1	0.75	stable	Stable
gam	RvY_08640-1	0.75	stable	Stable
gam	RvY_08649-1	0.75	stable	Stable
gam	RvY_08653-1	0.75	stable	Stable
gam	RvY_08654-1	0.75	stable	Stable
gam	RvY_08660	0.75	stable	Stable
gam	RvY_08672	0.75	stable	Stable
gam	RvY_08673-1	0.75	stable	Stable
gam	RvY_08682-1	0.75	stable	Stable
gam	RvY_08687-1	0.75	stable	Stable
gam	RvY_08691-1	0.75	stable	Stable
gam	RvY_08697-1	0.75	stable	Stable
gam	RvY_08711	0.75	stable	Stable
gam	RvY_08723-1	0.75	stable	Stable
gam	RvY_08725-1	0.75	stable	Stable
gam	RvY_08728	0.75	stable	Stable
gam	RvY_08734-1	0.75	stable	Stable
gam	RvY_08736	0.75	stable	Stable
gam	RvY_08739-1	0.75	stable	Stable
gam	RvY_08745-1	0.75	stable	Stable
gam	RvY_08750	0.75	stable	Stable
gam	RvY_08783-1	0.75	stable	Stable
gam	RvY_08785-1	0.75	stable	Stable
gam	RvY_08799	0.75	stable	Stable
gam	RvY_08801-1	0.75	stable	Stable
gam	RvY_08810	0.75	stable	Stable
gam	RvY_08813-1	0.75	stable	Stable
gam	RvY_08825-1	0.75	stable	Stable
gam	RvY_08835-1	0.75	stable	Stable
gam	RvY_08851-1	0.75	stable	Stable
gam	RvY_08856-1	0.75	stable	Stable
gam	RvY_08869-1	0.75	stable	Stable
gam	RvY_08876	0.75	stable	Stable
gam	RvY_08879	0.75	stable	Stable
gam	RvY_08888-1	0.75	stable	Stable
gam	RvY_08889-1	0.75	stable	Stable
gam	RvY_08890-1	0.75	stable	Stable
gam	RvY_08898	0.75	stable	Stable
gam	RvY_08912	0.75	stable	Stable
gam	RvY_08919-1	0.75	stable	Stable
gam	RvY_08920-1	0.75	stable	Stable
gam	RvY_08921-1	0.75	stable	Stable
gam	RvY_08924-1	0.75	stable	Stable
gam	RvY_08927-1	0.75	stable	Stable
gam	RvY_08928-1	0.75	stable	Stable
gam	RvY_08929	0.75	stable	Stable
gam	RvY_08932-1	0.75	stable	Stable
gam	RvY_08933-1	0.75	stable	Stable
gam	RvY_08936-1	0.75	stable	Stable
gam	RvY_08939-1	0.75	stable	Stable
gam	RvY_08943	0.75	stable	Stable
gam	RvY_08947-1	0.75	stable	Stable
gam	RvY_08966-1	0.75	stable	Stable
gam	RvY_08967-1	0.75	stable	Stable
gam	RvY_08972	0.75	stable	Stable
gam	RvY_08975-1	0.75	stable	Stable
gam	RvY_08976-1	0.75	stable	Stable
gam	RvY_08978-1	0.75	stable	Stable
gam	RvY_08985	0.75	stable	Stable
gam	RvY_08992-1	0.75	stable	Stable
gam	RvY_08994-1	0.75	stable	Stable
gam	RvY_08995-1	0.75	stable	Stable
gam	RvY_09000-1	0.75	stable	Stable
gam	RvY_09005-1	0.75	stable	Stable
gam	RvY_09011	0.75	stable	Stable
gam	RvY_09013-1	0.75	stable	Stable
gam	RvY_09020-1	0.75	stable	Stable
gam	RvY_09022-1	0.75	stable	Stable
gam	RvY_09024-1	0.75	stable	Stable
gam	RvY_09072-1	0.75	stable	Stable
gam	RvY_09080-1	0.75	stable	Stable
gam	RvY_09109-1	0.75	stable	Stable
gam	RvY_09112-1	0.75	stable	Stable
gam	RvY_09121-1	0.75	stable	Stable
gam	RvY_09123-1	0.75	stable	Stable
gam	RvY_09129-1	0.75	stable	Stable
gam	RvY_09134	0.75	stable	Stable
gam	RvY_09136-1	0.75	stable	Stable
gam	RvY_09142-1	0.75	stable	Stable
gam	RvY_09153-1	0.75	stable	Stable
gam	RvY_09155-1	0.75	stable	Stable
gam	RvY_09161-1	0.75	stable	Stable
gam	RvY_09169-1	0.75	stable	Stable
gam	RvY_09171-1	0.75	stable	Stable
gam	RvY_09174	0.75	stable	Stable
gam	RvY_09188-1	0.75	stable	Stable
gam	RvY_09192-1	0.75	stable	Stable
gam	RvY_09194	0.75	stable	Stable
gam	RvY_09199-1	0.75	stable	Stable
gam	RvY_09204	0.75	stable	Stable
gam	RvY_09209	0.75	stable	Stable
gam	RvY_09216-1	0.75	stable	Stable
gam	RvY_09219-1	0.75	stable	Stable
gam	RvY_09223-1	0.75	stable	Stable
gam	RvY_09225-1	0.75	stable	Stable
gam	RvY_09227-1	0.75	stable	Stable
gam	RvY_09228-1	0.75	stable	Stable
gam	RvY_09230-1	0.75	stable	Stable
gam	RvY_09232-1	0.75	stable	Stable
gam	RvY_09241-1	0.75	stable	Stable
gam	RvY_09250-1	0.75	stable	Stable
gam	RvY_09253-1	0.75	stable	Stable
gam	RvY_09256	0.75	stable	Stable
gam	RvY_09258-1	0.75	stable	Stable
gam	RvY_09268-1	0.75	stable	Stable
gam	RvY_09275-1	0.75	stable	Stable
gam	RvY_09277	0.75	stable	Stable
gam	RvY_09282	0.75	stable	Stable
gam	RvY_09283-1	0.75	stable	Stable
gam	RvY_09286-1	0.75	stable	Stable
gam	RvY_09292-1	0.75	stable	Stable
gam	RvY_09294	0.75	stable	Stable
gam	RvY_09297-1	0.75	stable	Stable
gam	RvY_09300-1	0.75	stable	Stable
gam	RvY_09301-1	0.75	stable	Stable
gam	RvY_09314-1	0.75	stable	Stable
gam	RvY_09319-1	0.75	stable	Stable
gam	RvY_09320-1	0.75	stable	Stable
gam	RvY_09321-1	0.75	stable	Stable
gam	RvY_09329-1	0.75	stable	Stable
gam	RvY_09339-1	0.75	stable	Stable
gam	RvY_09340-1	0.75	stable	Stable
gam	RvY_09342-1	0.75	stable	Stable
gam	RvY_09343-1	0.75	stable	Stable
gam	RvY_09360-1	0.75	stable	Stable
gam	RvY_09368-1	0.75	stable	Stable
gam	RvY_09372-1	0.75	stable	Stable
gam	RvY_09374-1	0.75	stable	Stable
gam	RvY_09385-1	0.75	stable	Stable
gam	RvY_09388	0.75	stable	Stable
gam	RvY_09389-1	0.75	stable	Stable
gam	RvY_09391-1	0.75	stable	Stable
gam	RvY_09395-1	0.75	stable	Stable
gam	RvY_09397-1	0.75	stable	Stable
gam	RvY_09403-1	0.75	stable	Stable
gam	RvY_09404-1	0.75	stable	Stable
gam	RvY_09405-1	0.75	stable	Stable
gam	RvY_09406-1	0.75	stable	Stable
gam	RvY_09407	0.75	stable	Stable
gam	RvY_09408-1	0.75	stable	Stable
gam	RvY_09417-1	0.75	stable	Stable
gam	RvY_09434-1	0.75	stable	Stable
gam	RvY_09436-1	0.75	stable	Stable
gam	RvY_09438	0.75	stable	Stable
gam	RvY_09440-1	0.75	stable	Stable
gam	RvY_09446-1	0.75	stable	Stable
gam	RvY_09448	0.75	stable	Stable
gam	RvY_09456-1	0.75	stable	Stable
gam	RvY_09459-1	0.75	stable	Stable
gam	RvY_09461-1	0.75	stable	Stable
gam	RvY_09462-1	0.75	stable	Stable
gam	RvY_09465-3	0.75	stable	Stable
gam	RvY_09467-1	0.75	stable	Stable
gam	RvY_09473-1	0.75	stable	Stable
gam	RvY_09479-1	0.75	stable	Stable
gam	RvY_09487-1	0.75	stable	Stable
gam	RvY_09500-1	0.75	stable	Stable
gam	RvY_09502	0.75	stable	Stable
gam	RvY_09520	0.75	stable	Stable
gam	RvY_09525-1	0.75	stable	Stable
gam	RvY_09527-1	0.75	stable	Stable
gam	RvY_09538-1	0.75	stable	Stable
gam	RvY_09544-1	0.75	stable	Stable
gam	RvY_09551	0.75	stable	Stable
gam	RvY_09564-1	0.75	stable	Stable
gam	RvY_09565-1	0.75	stable	Stable
gam	RvY_09579-1	0.75	stable	Stable
gam	RvY_09590-1	0.75	stable	Stable
gam	RvY_09591-1	0.75	stable	Stable
gam	RvY_09601-1	0.75	stable	Stable
gam	RvY_09614-1	0.75	stable	Stable
gam	RvY_09621-1	0.75	stable	Stable
gam	RvY_09628	0.75	stable	Stable
gam	RvY_09631-1	0.75	stable	Stable
gam	RvY_09644-1	0.75	stable	Stable
gam	RvY_09648-1	0.75	stable	Stable
gam	RvY_09650-1	0.75	stable	Stable
gam	RvY_09651	0.75	stable	Stable
gam	RvY_09672-1	0.75	stable	Stable
gam	RvY_09673-1	0.75	stable	Stable
gam	RvY_09678-1	0.75	stable	Stable
gam	RvY_09684-1	0.75	stable	Stable
gam	RvY_09701-1	0.75	stable	Stable
gam	RvY_09704-1	0.75	stable	Stable
gam	RvY_09724-1	0.75	stable	Stable
gam	RvY_09740-1	0.75	stable	Stable
gam	RvY_09743	0.75	stable	Stable
gam	RvY_09746	0.75	stable	Stable
gam	RvY_09758-1	0.75	stable	Stable
gam	RvY_09763-1	0.75	stable	Stable
gam	RvY_09768-1	0.75	stable	Stable
gam	RvY_09779	0.75	stable	Stable
gam	RvY_09782	0.75	stable	Stable
gam	RvY_09785-1	0.75	stable	Stable
gam	RvY_09796-1	0.75	stable	Stable
gam	RvY_09797-1	0.75	stable	Stable
gam	RvY_09815	0.75	stable	Stable
gam	RvY_09823-1	0.75	stable	Stable
gam	RvY_09837-1	0.75	stable	Stable
gam	RvY_09840-1	0.75	stable	Stable
gam	RvY_09852-1	0.75	stable	Stable
gam	RvY_09861-1	0.75	stable	Stable
gam	RvY_09869-1	0.75	stable	Stable
gam	RvY_09870	0.75	stable	Stable
gam	RvY_09871	0.75	stable	Stable
gam	RvY_09876	0.75	stable	Stable
gam	RvY_09880-1	0.75	stable	Stable
gam	RvY_09884	0.75	stable	Stable
gam	RvY_09889-1	0.75	stable	Stable
gam	RvY_09891-1	0.75	stable	Stable
gam	RvY_09892	0.75	stable	Stable
gam	RvY_09897-1	0.75	stable	Stable
gam	RvY_09903-1	0.75	stable	Stable
gam	RvY_09906-1	0.75	stable	Stable
gam	RvY_09908-1	0.75	stable	Stable
gam	RvY_09909-1	0.75	stable	Stable
gam	RvY_09925-1	0.75	stable	Stable
gam	RvY_09932-1	0.75	stable	Stable
gam	RvY_09933-1	0.75	stable	Stable
gam	RvY_09935-1	0.75	stable	Stable
gam	RvY_09936-1	0.75	stable	Stable
gam	RvY_09938	0.75	stable	Stable
gam	RvY_09950-1	0.75	stable	Stable
gam	RvY_09960-1	0.75	stable	Stable
gam	RvY_09964-1	0.75	stable	Stable
gam	RvY_09970-1	0.75	stable	Stable
gam	RvY_09985	0.75	stable	Stable
gam	RvY_09988-1	0.75	stable	Stable
gam	RvY_09993-1	0.75	stable	Stable
gam	RvY_09995-1	0.75	stable	Stable
gam	RvY_09997-1	0.75	stable	Stable
gam	RvY_10001	0.75	stable	Stable
gam	RvY_10006-1	0.75	stable	Stable
gam	RvY_10018-1	0.75	stable	Stable
gam	RvY_10035-1	0.75	stable	Stable
gam	RvY_10040-1	0.75	stable	Stable
gam	RvY_10045-1	0.75	stable	Stable
gam	RvY_10047-1	0.75	stable	Stable
gam	RvY_10057-1	0.75	stable	Stable
gam	RvY_10059	0.75	stable	Stable
gam	RvY_10061-1	0.75	stable	Stable
gam	RvY_10062-1	0.75	stable	Stable
gam	RvY_10063-1	0.75	stable	Stable
gam	RvY_10064-1	0.75	stable	Stable
gam	RvY_10070-1	0.75	stable	Stable
gam	RvY_10074	0.75	stable	Stable
gam	RvY_10082-1	0.75	stable	Stable
gam	RvY_10084-1	0.75	stable	Stable
gam	RvY_10107-1	0.75	stable	Stable
gam	RvY_10121-1	0.75	stable	Stable
gam	RvY_10132-1	0.75	stable	Stable
gam	RvY_10134	0.75	stable	Stable
gam	RvY_10137-1	0.75	stable	Stable
gam	RvY_10146-1	0.75	stable	Stable
gam	RvY_10155-1	0.75	stable	Stable
gam	RvY_10156-1	0.75	stable	Stable
gam	RvY_10161-1	0.75	stable	Stable
gam	RvY_10162-1	0.75	stable	Stable
gam	RvY_10165-1	0.75	stable	Stable
gam	RvY_10170-1	0.75	stable	Stable
gam	RvY_10175-1	0.75	stable	Stable
gam	RvY_10178	0.75	stable	Stable
gam	RvY_10194	0.75	stable	Stable
gam	RvY_10199-1	0.75	stable	Stable
gam	RvY_10209-1	0.75	stable	Stable
gam	RvY_10211-1	0.75	stable	Stable
gam	RvY_10217-1	0.75	stable	Stable
gam	RvY_10222-1	0.75	stable	Stable
gam	RvY_10224-1	0.75	stable	Stable
gam	RvY_10226-1	0.75	stable	Stable
gam	RvY_10231-1	0.75	stable	Stable
gam	RvY_10265-1	0.75	stable	Stable
gam	RvY_10286-1	0.75	stable	Stable
gam	RvY_10288-1	0.75	stable	Stable
gam	RvY_10295-1	0.75	stable	Stable
gam	RvY_10329-1	0.75	stable	Stable
gam	RvY_10341-1	0.75	stable	Stable
gam	RvY_10353	0.75	stable	Stable
gam	RvY_10359-1	0.75	stable	Stable
gam	RvY_10360-1	0.75	stable	Stable
gam	RvY_10362-1	0.75	stable	Stable
gam	RvY_10367	0.75	stable	Stable
gam	RvY_10370-1	0.75	stable	Stable
gam	RvY_10394-1	0.75	stable	Stable
gam	RvY_10396-1	0.75	stable	Stable
gam	RvY_10399-1	0.75	stable	Stable
gam	RvY_10401-1	0.75	stable	Stable
gam	RvY_10402	0.75	stable	Stable
gam	RvY_10414-1	0.75	stable	Stable
gam	RvY_10418-1	0.75	stable	Stable
gam	RvY_10448-1	0.75	stable	Stable
gam	RvY_10471-1	0.75	stable	Stable
gam	RvY_10475	0.75	stable	Stable
gam	RvY_10477-1	0.75	stable	Stable
gam	RvY_10479-1	0.75	stable	Stable
gam	RvY_10483	0.75	stable	Stable
gam	RvY_10486-1	0.75	stable	Stable
gam	RvY_10489-1	0.75	stable	Stable
gam	RvY_10490-1	0.75	stable	Stable
gam	RvY_10494-1	0.75	stable	Stable
gam	RvY_10495-1	0.75	stable	Stable
gam	RvY_10505-1	0.75	stable	Stable
gam	RvY_10507-1	0.75	stable	Stable
gam	RvY_10510-1	0.75	stable	Stable
gam	RvY_10517-1	0.75	stable	Stable
gam	RvY_10520-1	0.75	stable	Stable
gam	RvY_10522-1	0.75	stable	Stable
gam	RvY_10529	0.75	stable	Stable
gam	RvY_10531	0.75	stable	Stable
gam	RvY_10535	0.75	stable	Stable
gam	RvY_10545-1	0.75	stable	Stable
gam	RvY_10555	0.75	stable	Stable
gam	RvY_10566-1	0.75	stable	Stable
gam	RvY_10572-1	0.75	stable	Stable
gam	RvY_10576-1	0.75	stable	Stable
gam	RvY_10580-1	0.75	stable	Stable
gam	RvY_10592-1	0.75	stable	Stable
gam	RvY_10594-1	0.75	stable	Stable
gam	RvY_10595-1	0.75	stable	Stable
gam	RvY_10596-1	0.75	stable	Stable
gam	RvY_10601-1	0.75	stable	Stable
gam	RvY_10607-1	0.75	stable	Stable
gam	RvY_10616-1	0.75	stable	Stable
gam	RvY_10622	0.75	stable	Stable
gam	RvY_10628	0.75	stable	Stable
gam	RvY_10637-1	0.75	stable	Stable
gam	RvY_10643-1	0.75	stable	Stable
gam	RvY_10644-1	0.75	stable	Stable
gam	RvY_10646-1	0.75	stable	Stable
gam	RvY_10650-1	0.75	stable	Stable
gam	RvY_10664-1	0.75	stable	Stable
gam	RvY_10665-1	0.75	stable	Stable
gam	RvY_10667-1	0.75	stable	Stable
gam	RvY_10674-1	0.75	stable	Stable
gam	RvY_10677-1	0.75	stable	Stable
gam	RvY_10678-1	0.75	stable	Stable
gam	RvY_10685-1	0.75	stable	Stable
gam	RvY_10694-1	0.75	stable	Stable
gam	RvY_10705-1	0.75	stable	Stable
gam	RvY_10706-1	0.75	stable	Stable
gam	RvY_10713-1	0.75	stable	Stable
gam	RvY_10720-1	0.75	stable	Stable
gam	RvY_10725-1	0.75	stable	Stable
gam	RvY_10731-1	0.75	stable	Stable
gam	RvY_10740-1	0.75	stable	Stable
gam	RvY_10743-1	0.75	stable	Stable
gam	RvY_10747-1	0.75	stable	Stable
gam	RvY_10752	0.75	stable	Stable
gam	RvY_10792-1	0.75	stable	Stable
gam	RvY_10794-1	0.75	stable	Stable
gam	RvY_10800-1	0.75	stable	Stable
gam	RvY_10808-1	0.75	stable	Stable
gam	RvY_10818-1	0.75	stable	Stable
gam	RvY_10822-1	0.75	stable	Stable
gam	RvY_10826-1	0.75	stable	Stable
gam	RvY_10828-1	0.75	stable	Stable
gam	RvY_10879-1	0.75	stable	Stable
gam	RvY_10889	0.75	stable	Stable
gam	RvY_10891-1	0.75	stable	Stable
gam	RvY_10894-1	0.75	stable	Stable
gam	RvY_10917-1	0.75	stable	Stable
gam	RvY_10921-1	0.75	stable	Stable
gam	RvY_10926-1	0.75	stable	Stable
gam	RvY_10954-1	0.75	stable	Stable
gam	RvY_10955	0.75	stable	Stable
gam	RvY_10957-1	0.75	stable	Stable
gam	RvY_10960	0.75	stable	Stable
gam	RvY_10964-1	0.75	stable	Stable
gam	RvY_10982	0.75	stable	Stable
gam	RvY_11004	0.75	stable	Stable
gam	RvY_11018-1	0.75	stable	Stable
gam	RvY_11019-1	0.75	stable	Stable
gam	RvY_11034	0.75	stable	Stable
gam	RvY_11036-1	0.75	stable	Stable
gam	RvY_11037-1	0.75	stable	Stable
gam	RvY_11051-1	0.75	stable	Stable
gam	RvY_11057-1	0.75	stable	Stable
gam	RvY_11066	0.75	stable	Stable
gam	RvY_11076-1	0.75	stable	Stable
gam	RvY_11097-1	0.75	stable	Stable
gam	RvY_11110-1	0.75	stable	Stable
gam	RvY_11112-1	0.75	stable	Stable
gam	RvY_11142-1	0.75	stable	Stable
gam	RvY_11160	0.75	stable	Stable
gam	RvY_11174-1	0.75	stable	Stable
gam	RvY_11206	0.75	stable	Stable
gam	RvY_11219-1	0.75	stable	Stable
gam	RvY_11243	0.75	stable	Stable
gam	RvY_11244-1	0.75	stable	Stable
gam	RvY_11247-1	0.75	stable	Stable
gam	RvY_11259	0.75	stable	Stable
gam	RvY_11261	0.75	stable	Stable
gam	RvY_11288-1	0.75	stable	Stable
gam	RvY_11291-1	0.75	stable	Stable
gam	RvY_11301-1	0.75	stable	Stable
gam	RvY_11308-1	0.75	stable	Stable
gam	RvY_11311-1	0.75	stable	Stable
gam	RvY_11319	0.75	stable	Stable
gam	RvY_11321-1	0.75	stable	Stable
gam	RvY_11326-1	0.75	stable	Stable
gam	RvY_11329-1	0.75	stable	Stable
gam	RvY_11331-1	0.75	stable	Stable
gam	RvY_11339-1	0.75	stable	Stable
gam	RvY_11350-1	0.75	stable	Stable
gam	RvY_11351	0.75	stable	Stable
gam	RvY_11352-1	0.75	stable	Stable
gam	RvY_11361-1	0.75	stable	Stable
gam	RvY_11362-1	0.75	stable	Stable
gam	RvY_11366-1	0.75	stable	Stable
gam	RvY_11370-1	0.75	stable	Stable
gam	RvY_11384-1	0.75	stable	Stable
gam	RvY_11387	0.75	stable	Stable
gam	RvY_11398-1	0.75	stable	Stable
gam	RvY_11414-1	0.75	stable	Stable
gam	RvY_11416-1	0.75	stable	Stable
gam	RvY_11425-1	0.75	stable	Stable
gam	RvY_11426-1	0.75	stable	Stable
gam	RvY_11429-1	0.75	stable	Stable
gam	RvY_11433-1	0.75	stable	Stable
gam	RvY_11440-1	0.75	stable	Stable
gam	RvY_11475-1	0.75	stable	Stable
gam	RvY_11482	0.75	stable	Stable
gam	RvY_11502-1	0.75	stable	Stable
gam	RvY_11503	0.75	stable	Stable
gam	RvY_11504-1	0.75	stable	Stable
gam	RvY_11511	0.75	stable	Stable
gam	RvY_11512-1	0.75	stable	Stable
gam	RvY_11520-1	0.75	stable	Stable
gam	RvY_11542-1	0.75	stable	Stable
gam	RvY_11543	0.75	stable	Stable
gam	RvY_11545-1	0.75	stable	Stable
gam	RvY_11552-1	0.75	stable	Stable
gam	RvY_11584-1	0.75	stable	Stable
gam	RvY_11585-1	0.75	stable	Stable
gam	RvY_11590-1	0.75	stable	Stable
gam	RvY_11593-1	0.75	stable	Stable
gam	RvY_11595	0.75	stable	Stable
gam	RvY_11614-1	0.75	stable	Stable
gam	RvY_11615-1	0.75	stable	Stable
gam	RvY_11631-1	0.75	stable	Stable
gam	RvY_11643-1	0.75	stable	Stable
gam	RvY_11645-1	0.75	stable	Stable
gam	RvY_11649	0.75	stable	Stable
gam	RvY_11650-1	0.75	stable	Stable
gam	RvY_11652-1	0.75	stable	Stable
gam	RvY_11665-1	0.75	stable	Stable
